layer_idx,module_type,layer_name,max_val,min_val,mean_val,kurtosis
17,Attention,self_attn.q_proj,69.5,-8.5,0.3576486,740.2887
17,Attention,self_attn.k_proj,69.5,-8.5,0.3576486,740.2887
17,Attention,self_attn.v_proj,69.5,-8.5,0.3576486,740.2887
17,Attention,self_attn.o_proj,25.625,-2.015625,0.07133973,3005.3523
17,MLP,mlp.gate_proj,69.5,-8.5,0.3641909,694.81146
17,MLP,mlp.up_proj,69.5,-8.5,0.3641909,694.81146
17,MLP,mlp.down_proj,42.0,-4.75,0.034975275,54209.77
18,Attention,self_attn.q_proj,69.5,-8.3125,0.36573946,677.56946
18,Attention,self_attn.k_proj,69.5,-8.3125,0.36573946,677.56946
18,Attention,self_attn.v_proj,69.5,-8.3125,0.36573946,677.56946
18,Attention,self_attn.o_proj,4.40625,-3.71875,0.09366203,14.242332
18,MLP,mlp.gate_proj,69.5,-8.3125,0.39008662,545.5318
18,MLP,mlp.up_proj,69.5,-8.3125,0.39008662,545.5318
18,MLP,mlp.down_proj,22.0,-6.0625,0.04170822,5650.41
19,Attention,self_attn.q_proj,69.5,-8.1875,0.39568686,513.2472
19,Attention,self_attn.k_proj,69.5,-8.1875,0.39568686,513.2472
19,Attention,self_attn.v_proj,69.5,-8.1875,0.39568686,513.2472
19,Attention,self_attn.o_proj,5.875,-11.8125,0.11338237,82.47771
19,MLP,mlp.gate_proj,69.5,-8.25,0.41731924,423.8305
19,MLP,mlp.up_proj,69.5,-8.25,0.41731924,423.8305
19,MLP,mlp.down_proj,6.53125,-27.375,0.048232105,6510.7583
20,Attention,self_attn.q_proj,69.0,-8.25,0.42509413,383.92047
20,Attention,self_attn.k_proj,69.0,-8.25,0.42509413,383.92047
20,Attention,self_attn.v_proj,69.0,-8.25,0.42509413,383.92047
20,Attention,self_attn.o_proj,4.65625,-9.75,0.11377196,36.01502
20,MLP,mlp.gate_proj,69.0,-8.5,0.43957147,334.92813
20,MLP,mlp.up_proj,69.0,-8.5,0.43957147,334.92813
20,MLP,mlp.down_proj,5.34375,-9.0,0.05302235,153.59698
21,Attention,self_attn.q_proj,66.5,-8.5,0.45037255,258.33398
21,Attention,self_attn.k_proj,66.5,-8.5,0.45037255,258.33398
21,Attention,self_attn.v_proj,66.5,-8.5,0.45037255,258.33398
21,Attention,self_attn.o_proj,7.4375,-5.40625,0.10321008,63.748688
21,MLP,mlp.gate_proj,66.0,-8.4375,0.46632603,222.67717
21,MLP,mlp.up_proj,66.0,-8.4375,0.46632603,222.67717
21,MLP,mlp.down_proj,6.21875,-6.65625,0.061266117,107.77301
22,Attention,self_attn.q_proj,61.25,-8.9375,0.47861436,149.19176
22,Attention,self_attn.k_proj,61.25,-8.9375,0.47861436,149.19176
22,Attention,self_attn.v_proj,61.25,-8.9375,0.47861436,149.19176
22,Attention,self_attn.o_proj,4.8125,-3.984375,0.12353697,12.359581
22,MLP,mlp.gate_proj,61.0,-9.125,0.4973164,126.75052
22,MLP,mlp.up_proj,61.0,-9.125,0.4973164,126.75052
22,MLP,mlp.down_proj,17.125,-10.625,0.07151664,460.40692
23,Attention,self_attn.q_proj,54.0,-9.375,0.5070238,70.113976
23,Attention,self_attn.k_proj,54.0,-9.375,0.5070238,70.113976
23,Attention,self_attn.v_proj,54.0,-9.375,0.5070238,70.113976
23,Attention,self_attn.o_proj,4.1875,-7.6875,0.16708697,8.17538
23,MLP,mlp.gate_proj,53.5,-9.6875,0.52630275,59.06975
23,MLP,mlp.up_proj,53.5,-9.6875,0.52630275,59.06975
23,MLP,mlp.down_proj,13.1875,-12.875,0.086725175,225.54616
24,Attention,self_attn.q_proj,48.75,-9.25,0.54976594,33.85614
24,Attention,self_attn.k_proj,48.75,-9.25,0.54976594,33.85614
24,Attention,self_attn.v_proj,48.75,-9.25,0.54976594,33.85614
24,Attention,self_attn.o_proj,6.375,-8.75,0.08523258,64.245735
24,MLP,mlp.gate_proj,48.5,-9.75,0.57895815,27.963093
24,MLP,mlp.up_proj,48.5,-9.75,0.57895815,27.963093
24,MLP,mlp.down_proj,29.125,-16.875,0.09774219,613.46295
25,Attention,self_attn.q_proj,46.25,-10.1875,0.6136092,19.486292
25,Attention,self_attn.k_proj,46.25,-10.1875,0.6136092,19.486292
25,Attention,self_attn.v_proj,46.25,-10.1875,0.6136092,19.486292
25,Attention,self_attn.o_proj,4.71875,-5.65625,0.08541792,28.23734
25,MLP,mlp.gate_proj,46.0,-10.375,0.63581413,16.995865
25,MLP,mlp.up_proj,46.0,-10.375,0.63581413,16.995865
25,MLP,mlp.down_proj,26.625,-17.125,0.10861721,369.4037
26,Attention,self_attn.q_proj,44.25,-10.5625,0.6828311,11.686863
26,Attention,self_attn.k_proj,44.25,-10.5625,0.6828311,11.686863
26,Attention,self_attn.v_proj,44.25,-10.5625,0.6828311,11.686863
26,Attention,self_attn.o_proj,3.734375,-3.0625,0.08013028,18.589436
26,MLP,mlp.gate_proj,44.0,-10.8125,0.70074755,10.67859
26,MLP,mlp.up_proj,44.0,-10.8125,0.70074755,10.67859
26,MLP,mlp.down_proj,26.75,-41.25,0.12938347,614.6852
27,Attention,self_attn.q_proj,42.25,-10.25,0.7535284,7.3323927
27,Attention,self_attn.k_proj,42.25,-10.25,0.7535284,7.3323927
27,Attention,self_attn.v_proj,42.25,-10.25,0.7535284,7.3323927
27,Attention,self_attn.o_proj,2.9375,-3.390625,0.07617487,21.91672
27,MLP,mlp.gate_proj,42.25,-10.1875,0.7769162,6.4691534
27,MLP,mlp.up_proj,42.25,-10.1875,0.7769162,6.4691534
27,MLP,mlp.down_proj,59.75,-70.0,0.15956333,1388.629
28,Attention,self_attn.q_proj,41.5,-10.1875,0.8177304,5.0299587
28,Attention,self_attn.k_proj,41.5,-10.1875,0.8177304,5.0299587
28,Attention,self_attn.v_proj,41.5,-10.1875,0.8177304,5.0299587
28,Attention,self_attn.o_proj,3.765625,-3.96875,0.10784785,17.245285
28,MLP,mlp.gate_proj,41.5,-9.625,0.8480602,4.4541063
28,MLP,mlp.up_proj,41.5,-9.625,0.8480602,4.4541063
28,MLP,mlp.down_proj,148.0,-133.0,0.28582084,2316.3572
29,Attention,self_attn.q_proj,39.5,-9.375,0.8737753,4.1258626
29,Attention,self_attn.k_proj,39.5,-9.375,0.8737753,4.1258626
29,Attention,self_attn.v_proj,39.5,-9.375,0.8737753,4.1258626
29,Attention,self_attn.o_proj,3.140625,-3.078125,0.09326477,15.639223
29,MLP,mlp.gate_proj,39.25,-13.75,0.8819541,5.011389
29,MLP,mlp.up_proj,39.25,-13.75,0.8819541,5.011389
29,MLP,mlp.down_proj,36.0,-39.5,0.26288927,100.856125
0,Attention,self_attn.q_proj,0.203125,-0.203125,0.021202251,0.07841802
0,Attention,self_attn.k_proj,0.203125,-0.203125,0.021202251,0.07841802
0,Attention,self_attn.v_proj,0.203125,-0.203125,0.021202251,0.07841802
0,Attention,self_attn.o_proj,0.40234375,-0.40234375,0.0037020473,174.14696
0,MLP,mlp.gate_proj,0.66015625,-0.41796875,0.01791117,23.894224
0,MLP,mlp.up_proj,0.66015625,-0.41796875,0.01791117,23.894224
0,MLP,mlp.down_proj,0.10839844,-0.034179688,0.00018911397,2349.974
1,Attention,self_attn.q_proj,1.1953125,-1.015625,0.03153618,16.38454
1,Attention,self_attn.k_proj,1.1953125,-1.015625,0.03153618,16.38454
1,Attention,self_attn.v_proj,1.1953125,-1.015625,0.03153618,16.38454
1,Attention,self_attn.o_proj,0.27539062,-0.40039062,0.0058320966,38.913944
1,MLP,mlp.gate_proj,1.265625,-1.0390625,0.03566494,13.848505
1,MLP,mlp.up_proj,1.265625,-1.0390625,0.03566494,13.848505
1,MLP,mlp.down_proj,0.55859375,-0.13574219,0.00052866613,18722.3
2,Attention,self_attn.q_proj,1.484375,-1.578125,0.04943932,9.435288
2,Attention,self_attn.k_proj,1.484375,-1.578125,0.04943932,9.435288
2,Attention,self_attn.v_proj,1.484375,-1.578125,0.04943932,9.435288
2,Attention,self_attn.o_proj,0.4765625,-1.3984375,0.007626426,476.04974
2,MLP,mlp.gate_proj,1.484375,-1.7578125,0.055722423,7.883751
2,MLP,mlp.up_proj,1.484375,-1.7578125,0.055722423,7.883751
2,MLP,mlp.down_proj,0.32421875,-2.09375,0.0010443409,184789.5
3,Attention,self_attn.q_proj,3.140625,-2.359375,0.07093164,7.364188
3,Attention,self_attn.k_proj,3.140625,-2.359375,0.07093164,7.364188
3,Attention,self_attn.v_proj,3.140625,-2.359375,0.07093164,7.364188
3,Attention,self_attn.o_proj,0.953125,-2.078125,0.009790098,985.0335
3,MLP,mlp.gate_proj,3.34375,-2.59375,0.077571824,6.8951073
3,MLP,mlp.up_proj,3.34375,-2.59375,0.077571824,6.8951073
3,MLP,mlp.down_proj,0.6953125,-0.6171875,0.0019643751,1305.2339
4,Attention,self_attn.q_proj,3.5625,-2.796875,0.09824477,5.7772846
4,Attention,self_attn.k_proj,3.5625,-2.796875,0.09824477,5.7772846
4,Attention,self_attn.v_proj,3.5625,-2.796875,0.09824477,5.7772846
4,Attention,self_attn.o_proj,1.15625,-0.890625,0.013861824,101.939354
4,MLP,mlp.gate_proj,3.828125,-2.96875,0.108751014,5.1225986
4,MLP,mlp.up_proj,3.828125,-2.96875,0.108751014,5.1225986
4,MLP,mlp.down_proj,0.48828125,-1.328125,0.0035100332,819.89764
5,Attention,self_attn.q_proj,4.125,-3.03125,0.12685728,3.8393397
5,Attention,self_attn.k_proj,4.125,-3.03125,0.12685728,3.8393397
5,Attention,self_attn.v_proj,4.125,-3.03125,0.12685728,3.8393397
5,Attention,self_attn.o_proj,1.3828125,-1.578125,0.025593447,30.38913
5,MLP,mlp.gate_proj,4.15625,-2.984375,0.13622783,4.2633514
5,MLP,mlp.up_proj,4.15625,-2.984375,0.13622783,4.2633514
5,MLP,mlp.down_proj,1.3515625,-1.8125,0.0069864118,346.55103
6,Attention,self_attn.q_proj,4.875,-3.28125,0.15759932,4.5048385
6,Attention,self_attn.k_proj,4.875,-3.28125,0.15759932,4.5048385
6,Attention,self_attn.v_proj,4.875,-3.28125,0.15759932,4.5048385
6,Attention,self_attn.o_proj,1.734375,-1.34375,0.045961402,12.967156
6,MLP,mlp.gate_proj,5.3125,-3.65625,0.17650737,5.0586615
6,MLP,mlp.up_proj,5.3125,-3.65625,0.17650737,5.0586615
6,MLP,mlp.down_proj,2.609375,-1.703125,0.011108491,250.5038
7,Attention,self_attn.q_proj,5.875,-4.0,0.1911945,4.9273934
7,Attention,self_attn.k_proj,5.875,-4.0,0.1911945,4.9273934
7,Attention,self_attn.v_proj,5.875,-4.0,0.1911945,4.9273934
7,Attention,self_attn.o_proj,1.703125,-1.3515625,0.04988035,11.550804
7,MLP,mlp.gate_proj,6.0625,-4.28125,0.21150088,4.6548643
7,MLP,mlp.up_proj,6.0625,-4.28125,0.21150088,4.6548643
7,MLP,mlp.down_proj,2.84375,-3.03125,0.017043594,180.40984
8,Attention,self_attn.q_proj,8.375,-4.65625,0.2165755,6.846547
8,Attention,self_attn.k_proj,8.375,-4.65625,0.2165755,6.846547
8,Attention,self_attn.v_proj,8.375,-4.65625,0.2165755,6.846547
8,Attention,self_attn.o_proj,1.8046875,-1.8671875,0.06271218,10.40075
8,MLP,mlp.gate_proj,9.5,-4.96875,0.2291365,8.42404
8,MLP,mlp.up_proj,9.5,-4.96875,0.2291365,8.42404
8,MLP,mlp.down_proj,1.7265625,-10.125,0.017674556,5305.2856
9,Attention,self_attn.q_proj,17.75,-5.03125,0.23456378,33.24457
9,Attention,self_attn.k_proj,17.75,-5.03125,0.23456378,33.24457
9,Attention,self_attn.v_proj,17.75,-5.03125,0.23456378,33.24457
9,Attention,self_attn.o_proj,2.265625,-1.875,0.06402528,9.208029
9,MLP,mlp.gate_proj,26.25,-5.21875,0.2539035,103.598175
9,MLP,mlp.up_proj,26.25,-5.21875,0.2539035,103.598175
9,MLP,mlp.down_proj,17.125,-2.53125,0.021592576,19722.678
10,Attention,self_attn.q_proj,42.0,-5.375,0.25253376,561.5305
10,Attention,self_attn.k_proj,42.0,-5.375,0.25253376,561.5305
10,Attention,self_attn.v_proj,42.0,-5.375,0.25253376,561.5305
10,Attention,self_attn.o_proj,2.59375,-2.09375,0.062424667,10.230832
10,MLP,mlp.gate_proj,46.5,-5.53125,0.26806974,689.67865
10,MLP,mlp.up_proj,46.5,-5.53125,0.26806974,689.67865
10,MLP,mlp.down_proj,1.8984375,-43.25,0.02347233,212685.4
11,Attention,self_attn.q_proj,60.5,-5.96875,0.26380983,1704.4692
11,Attention,self_attn.k_proj,60.5,-5.96875,0.26380983,1704.4692
11,Attention,self_attn.v_proj,60.5,-5.96875,0.26380983,1704.4692
11,Attention,self_attn.o_proj,1.828125,-2.484375,0.09133049,9.814535
11,MLP,mlp.gate_proj,61.25,-6.03125,0.27954894,1452.7166
11,MLP,mlp.up_proj,61.25,-6.03125,0.27954894,1452.7166
11,MLP,mlp.down_proj,11.375,-15.8125,0.023141144,12567.527
12,Attention,self_attn.q_proj,64.0,-6.53125,0.27702677,1698.1287
12,Attention,self_attn.k_proj,64.0,-6.53125,0.27702677,1698.1287
12,Attention,self_attn.v_proj,64.0,-6.53125,0.27702677,1698.1287
12,Attention,self_attn.o_proj,4.0,-4.59375,0.070932284,25.730528
12,MLP,mlp.gate_proj,64.5,-6.59375,0.29508045,1396.0618
12,MLP,mlp.up_proj,64.5,-6.59375,0.29508045,1396.0618
12,MLP,mlp.down_proj,7.0,-15.0,0.026421126,11922.742
13,Attention,self_attn.q_proj,69.0,-7.3125,0.29169843,1728.3546
13,Attention,self_attn.k_proj,69.0,-7.3125,0.29169843,1728.3546
13,Attention,self_attn.v_proj,69.0,-7.3125,0.29169843,1728.3546
13,Attention,self_attn.o_proj,21.25,-14.75,0.14395615,267.54385
13,MLP,mlp.gate_proj,68.5,-7.21875,0.3026301,1502.0107
13,MLP,mlp.up_proj,68.5,-7.21875,0.3026301,1502.0107
13,MLP,mlp.down_proj,20.25,-18.125,0.027690759,17777.707
14,Attention,self_attn.q_proj,70.5,-7.71875,0.2965823,1710.2921
14,Attention,self_attn.k_proj,70.5,-7.71875,0.2965823,1710.2921
14,Attention,self_attn.v_proj,70.5,-7.71875,0.2965823,1710.2921
14,Attention,self_attn.o_proj,4.5625,-7.46875,0.111662865,17.930595
14,MLP,mlp.gate_proj,70.5,-7.78125,0.31854337,1368.2808
14,MLP,mlp.up_proj,70.5,-7.78125,0.31854337,1368.2808
14,MLP,mlp.down_proj,6.40625,-5.75,0.028933736,295.0372
15,Attention,self_attn.q_proj,71.0,-8.0625,0.31126967,1491.4714
15,Attention,self_attn.k_proj,71.0,-8.0625,0.31126967,1491.4714
15,Attention,self_attn.v_proj,71.0,-8.0625,0.31126967,1491.4714
15,Attention,self_attn.o_proj,8.5625,-5.375,0.082392685,101.83832
15,MLP,mlp.gate_proj,71.0,-8.125,0.32854554,1257.9108
15,MLP,mlp.up_proj,71.0,-8.125,0.32854554,1257.9108
15,MLP,mlp.down_proj,8.8125,-7.4375,0.030180601,983.99524
16,Attention,self_attn.q_proj,71.5,-8.125,0.32606223,1281.633
16,Attention,self_attn.k_proj,71.5,-8.125,0.32606223,1281.633
16,Attention,self_attn.v_proj,71.5,-8.125,0.32606223,1281.633
16,Attention,self_attn.o_proj,7.53125,-4.9375,0.075093225,39.248127
16,MLP,mlp.gate_proj,71.5,-8.1875,0.34683967,1057.6392
16,MLP,mlp.up_proj,71.5,-8.1875,0.34683967,1057.6392
16,MLP,mlp.down_proj,13.625,-36.5,0.032640252,52043.89
17,Attention,self_attn.q_proj,71.5,-8.5,0.34628305,1045.7072
17,Attention,self_attn.k_proj,71.5,-8.5,0.34628305,1045.7072
17,Attention,self_attn.v_proj,71.5,-8.5,0.34628305,1045.7072
17,Attention,self_attn.o_proj,26.25,-2.125,0.074864715,3890.3533
17,MLP,mlp.gate_proj,71.5,-8.5,0.35420057,970.1846
17,MLP,mlp.up_proj,71.5,-8.5,0.35420057,970.1846
17,MLP,mlp.down_proj,43.75,-3.578125,0.03277008,79729.44
18,Attention,self_attn.q_proj,71.5,-8.3125,0.35710797,932.87683
18,Attention,self_attn.k_proj,71.5,-8.3125,0.35710797,932.87683
18,Attention,self_attn.v_proj,71.5,-8.3125,0.35710797,932.87683
18,Attention,self_attn.o_proj,4.9375,-4.125,0.09229767,19.770342
18,MLP,mlp.gate_proj,71.5,-8.3125,0.3811419,753.0996
18,MLP,mlp.up_proj,71.5,-8.3125,0.3811419,753.0996
18,MLP,mlp.down_proj,22.625,-6.40625,0.039087307,8820.1
19,Attention,self_attn.q_proj,71.5,-8.1875,0.38538474,714.74
19,Attention,self_attn.k_proj,71.5,-8.1875,0.38538474,714.74
19,Attention,self_attn.v_proj,71.5,-8.1875,0.38538474,714.74
19,Attention,self_attn.o_proj,6.03125,-12.125,0.111990035,140.29175
19,MLP,mlp.gate_proj,71.5,-8.125,0.4058528,595.9035
19,MLP,mlp.up_proj,71.5,-8.125,0.4058528,595.9035
19,MLP,mlp.down_proj,6.21875,-27.0,0.045390934,8794.674
20,Attention,self_attn.q_proj,71.0,-8.0625,0.4151906,530.5672
20,Attention,self_attn.k_proj,71.0,-8.0625,0.4151906,530.5672
20,Attention,self_attn.v_proj,71.0,-8.0625,0.4151906,530.5672
20,Attention,self_attn.o_proj,4.65625,-10.75,0.116825104,46.20304
20,MLP,mlp.gate_proj,71.0,-8.0625,0.43109107,456.89493
20,MLP,mlp.up_proj,71.0,-8.0625,0.43109107,456.89493
20,MLP,mlp.down_proj,6.1875,-9.3125,0.050436266,172.21341
21,Attention,self_attn.q_proj,68.0,-7.9375,0.44416714,344.26193
21,Attention,self_attn.k_proj,68.0,-7.9375,0.44416714,344.26193
21,Attention,self_attn.v_proj,68.0,-7.9375,0.44416714,344.26193
21,Attention,self_attn.o_proj,7.375,-5.3125,0.10746784,67.51198
21,MLP,mlp.gate_proj,67.5,-7.90625,0.46044955,295.4985
21,MLP,mlp.up_proj,67.5,-7.90625,0.46044955,295.4985
21,MLP,mlp.down_proj,6.8125,-6.25,0.058854472,104.7041
22,Attention,self_attn.q_proj,62.25,-7.875,0.47244623,196.85982
22,Attention,self_attn.k_proj,62.25,-7.875,0.47244623,196.85982
22,Attention,self_attn.v_proj,62.25,-7.875,0.47244623,196.85982
22,Attention,self_attn.o_proj,4.96875,-4.0625,0.122253194,12.744895
22,MLP,mlp.gate_proj,61.75,-7.90625,0.49062142,166.4204
22,MLP,mlp.up_proj,61.75,-7.90625,0.49062142,166.4204
22,MLP,mlp.down_proj,17.625,-9.125,0.06901405,539.82684
23,Attention,self_attn.q_proj,54.25,-8.1875,0.4986364,91.94101
23,Attention,self_attn.k_proj,54.25,-8.1875,0.4986364,91.94101
23,Attention,self_attn.v_proj,54.25,-8.1875,0.4986364,91.94101
23,Attention,self_attn.o_proj,4.25,-7.78125,0.1667613,8.996799
23,MLP,mlp.gate_proj,53.75,-8.5,0.5201558,75.71214
23,MLP,mlp.up_proj,53.75,-8.5,0.5201558,75.71214
23,MLP,mlp.down_proj,14.5,-14.125,0.08284199,266.54773
24,Attention,self_attn.q_proj,49.0,-9.25,0.54203403,42.51763
24,Attention,self_attn.k_proj,49.0,-9.25,0.54203403,42.51763
24,Attention,self_attn.v_proj,49.0,-9.25,0.54203403,42.51763
24,Attention,self_attn.o_proj,6.65625,-9.375,0.09209363,64.24889
24,MLP,mlp.gate_proj,48.75,-8.875,0.5741586,34.062325
24,MLP,mlp.up_proj,48.75,-8.875,0.5741586,34.062325
24,MLP,mlp.down_proj,30.5,-19.75,0.0920986,923.6078
25,Attention,self_attn.q_proj,46.5,-9.0,0.6074555,23.226864
25,Attention,self_attn.k_proj,46.5,-9.0,0.6074555,23.226864
25,Attention,self_attn.v_proj,46.5,-9.0,0.6074555,23.226864
25,Attention,self_attn.o_proj,4.75,-5.59375,0.09399193,24.473326
25,MLP,mlp.gate_proj,46.25,-9.0,0.6291118,20.103262
25,MLP,mlp.up_proj,46.25,-9.0,0.6291118,20.103262
25,MLP,mlp.down_proj,26.625,-17.875,0.10291662,476.75473
26,Attention,self_attn.q_proj,44.5,-9.375,0.67881054,13.296722
26,Attention,self_attn.k_proj,44.5,-9.375,0.67881054,13.296722
26,Attention,self_attn.v_proj,44.5,-9.375,0.67881054,13.296722
26,Attention,self_attn.o_proj,3.765625,-2.921875,0.08500508,16.469357
26,MLP,mlp.gate_proj,44.5,-9.5625,0.69459224,12.221928
26,MLP,mlp.up_proj,44.5,-9.5625,0.69459224,12.221928
26,MLP,mlp.down_proj,20.375,-41.5,0.12335097,718.57166
27,Attention,self_attn.q_proj,42.75,-10.375,0.7449622,8.313599
27,Attention,self_attn.k_proj,42.75,-10.375,0.7449622,8.313599
27,Attention,self_attn.v_proj,42.75,-10.375,0.7449622,8.313599
27,Attention,self_attn.o_proj,2.953125,-3.9375,0.081957474,18.419867
27,MLP,mlp.gate_proj,42.75,-10.3125,0.769938,7.256171
27,MLP,mlp.up_proj,42.75,-10.3125,0.769938,7.256171
27,MLP,mlp.down_proj,33.75,-87.5,0.15230064,2255.223
28,Attention,self_attn.q_proj,42.0,-10.4375,0.81362027,5.554497
28,Attention,self_attn.k_proj,42.0,-10.4375,0.81362027,5.554497
28,Attention,self_attn.v_proj,42.0,-10.4375,0.81362027,5.554497
28,Attention,self_attn.o_proj,4.125,-4.4375,0.11225072,16.64499
28,MLP,mlp.gate_proj,42.0,-10.375,0.84474754,4.8856344
28,MLP,mlp.up_proj,42.0,-10.375,0.84474754,4.8856344
28,MLP,mlp.down_proj,109.5,-125.0,0.28136134,1365.5138
29,Attention,self_attn.q_proj,40.0,-9.625,0.8720358,4.351204
29,Attention,self_attn.k_proj,40.0,-9.625,0.8720358,4.351204
29,Attention,self_attn.v_proj,40.0,-9.625,0.8720358,4.351204
29,Attention,self_attn.o_proj,3.484375,-2.9375,0.088505834,18.140104
29,MLP,mlp.gate_proj,39.5,-14.0,0.881262,5.261944
29,MLP,mlp.up_proj,39.5,-14.0,0.881262,5.261944
29,MLP,mlp.down_proj,29.875,-36.5,0.26071465,132.26701
0,Attention,self_attn.q_proj,0.203125,-0.203125,0.021433964,0.087613106
0,Attention,self_attn.k_proj,0.203125,-0.203125,0.021433964,0.087613106
0,Attention,self_attn.v_proj,0.203125,-0.203125,0.021433964,0.087613106
0,Attention,self_attn.o_proj,0.41015625,-0.40234375,0.0037158676,219.51543
0,MLP,mlp.gate_proj,0.66015625,-0.41796875,0.018150346,22.769207
0,MLP,mlp.up_proj,0.66015625,-0.41796875,0.018150346,22.769207
0,MLP,mlp.down_proj,0.10839844,-0.034423828,0.00020255668,2015.5782
1,Attention,self_attn.q_proj,1.125,-1.1171875,0.032758642,15.981157
1,Attention,self_attn.k_proj,1.125,-1.1171875,0.032758642,15.981157
1,Attention,self_attn.v_proj,1.125,-1.1171875,0.032758642,15.981157
1,Attention,self_attn.o_proj,0.31640625,-0.40039062,0.0059335497,35.954346
1,MLP,mlp.gate_proj,1.2265625,-1.15625,0.036965176,13.9995575
1,MLP,mlp.up_proj,1.2265625,-1.15625,0.036965176,13.9995575
1,MLP,mlp.down_proj,0.55859375,-0.13183594,0.0005572912,16487.049
2,Attention,self_attn.q_proj,1.421875,-1.578125,0.051546555,9.281199
2,Attention,self_attn.k_proj,1.421875,-1.578125,0.051546555,9.281199
2,Attention,self_attn.v_proj,1.421875,-1.578125,0.051546555,9.281199
2,Attention,self_attn.o_proj,0.4765625,-1.3984375,0.007616584,444.5481
2,MLP,mlp.gate_proj,1.484375,-1.7578125,0.05798484,7.8103876
2,MLP,mlp.up_proj,1.484375,-1.7578125,0.05798484,7.8103876
2,MLP,mlp.down_proj,0.26171875,-2.09375,0.0011186319,145110.27
3,Attention,self_attn.q_proj,3.140625,-2.359375,0.074717805,6.8018723
3,Attention,self_attn.k_proj,3.140625,-2.359375,0.074717805,6.8018723
3,Attention,self_attn.v_proj,3.140625,-2.359375,0.074717805,6.8018723
3,Attention,self_attn.o_proj,0.953125,-2.078125,0.009856175,930.7165
3,MLP,mlp.gate_proj,3.34375,-2.59375,0.08128458,6.501273
3,MLP,mlp.up_proj,3.34375,-2.59375,0.08128458,6.501273
3,MLP,mlp.down_proj,0.6953125,-0.46289062,0.002145644,1203.473
4,Attention,self_attn.q_proj,3.5625,-2.796875,0.10229433,5.6831007
4,Attention,self_attn.k_proj,3.5625,-2.796875,0.10229433,5.6831007
4,Attention,self_attn.v_proj,3.5625,-2.796875,0.10229433,5.6831007
4,Attention,self_attn.o_proj,1.15625,-0.890625,0.013376946,109.340126
4,MLP,mlp.gate_proj,3.828125,-2.96875,0.11214119,5.257908
4,MLP,mlp.up_proj,3.828125,-2.96875,0.11214119,5.257908
4,MLP,mlp.down_proj,0.43945312,-1.328125,0.0036374978,741.149
5,Attention,self_attn.q_proj,4.125,-3.03125,0.12892179,4.143912
5,Attention,self_attn.k_proj,4.125,-3.03125,0.12892179,4.143912
5,Attention,self_attn.v_proj,4.125,-3.03125,0.12892179,4.143912
5,Attention,self_attn.o_proj,1.3828125,-1.578125,0.024666557,31.81044
5,MLP,mlp.gate_proj,4.15625,-2.984375,0.1391541,4.60928
5,MLP,mlp.up_proj,4.15625,-2.984375,0.1391541,4.60928
5,MLP,mlp.down_proj,0.90625,-1.8125,0.0073063276,314.0473
6,Attention,self_attn.q_proj,4.875,-3.53125,0.16152298,4.84071
6,Attention,self_attn.k_proj,4.875,-3.53125,0.16152298,4.84071
6,Attention,self_attn.v_proj,4.875,-3.53125,0.16152298,4.84071
6,Attention,self_attn.o_proj,1.78125,-1.3359375,0.046784207,12.48787
6,MLP,mlp.gate_proj,5.3125,-3.859375,0.18111889,5.5429096
6,MLP,mlp.up_proj,5.3125,-3.859375,0.18111889,5.5429096
6,MLP,mlp.down_proj,2.1875,-2.34375,0.011744704,258.55237
7,Attention,self_attn.q_proj,5.875,-4.28125,0.19656913,5.3411827
7,Attention,self_attn.k_proj,5.875,-4.28125,0.19656913,5.3411827
7,Attention,self_attn.v_proj,5.875,-4.28125,0.19656913,5.3411827
7,Attention,self_attn.o_proj,1.625,-1.7421875,0.049999103,12.011658
7,MLP,mlp.gate_proj,6.0625,-4.625,0.21731266,5.1244745
7,MLP,mlp.up_proj,6.0625,-4.625,0.21731266,5.1244745
7,MLP,mlp.down_proj,2.59375,-3.390625,0.018010594,204.98837
8,Attention,self_attn.q_proj,8.25,-5.125,0.22315466,6.421974
8,Attention,self_attn.k_proj,8.25,-5.125,0.22315466,6.421974
8,Attention,self_attn.v_proj,8.25,-5.125,0.22315466,6.421974
8,Attention,self_attn.o_proj,1.6796875,-1.8359375,0.06301694,9.404955
8,MLP,mlp.gate_proj,9.625,-5.4375,0.2353026,8.039939
8,MLP,mlp.up_proj,9.625,-5.4375,0.2353026,8.039939
